Concepto,Fecha,Valor
País Vasco. Vivienda segunda mano. Variación anual. ,1759269600000,12.7
País Vasco. Vivienda segunda mano. Variación anual. ,1751320800000,12.5
País Vasco. Vivienda segunda mano. Variación anual. ,1743458400000,12.6
País Vasco. Vivienda segunda mano. Variación anual. ,1735686000000,12.1
País Vasco. Vivienda segunda mano. Variación anual. ,1727733600000,10.3
País Vasco. Vivienda segunda mano. Variación anual. ,1719784800000,7.1
País Vasco. Vivienda segunda mano. Variación anual. ,1711922400000,7.0
País Vasco. Vivienda segunda mano. Variación anual. ,1704063600000,5.1
País Vasco. Vivienda segunda mano. Variación anual. ,1696111200000,3.2
País Vasco. Vivienda segunda mano. Variación anual. ,1688162400000,2.7
País Vasco. Vivienda segunda mano. Variación anual. ,1680300000000,2.6
País Vasco. Vivienda segunda mano. Variación anual. ,1672527600000,3.0
País Vasco. Vivienda segunda mano. Variación en lo que va de año. ,1759269600000,12.7
País Vasco. Vivienda segunda mano. Variación en lo que va de año. ,1751320800000,11.1
País Vasco. Vivienda segunda mano. Variación en lo que va de año. ,1743458400000,8.2
País Vasco. Vivienda segunda mano. Variación en lo que va de año. ,1735686000000,4.1
País Vasco. Vivienda segunda mano. Variación en lo que va de año. ,1727733600000,10.3
País Vasco. Vivienda segunda mano. Variación en lo que va de año. ,1719784800000,9.0
País Vasco. Vivienda segunda mano. Variación en lo que va de año. ,1711922400000,5.9
País Vasco. Vivienda segunda mano. Variación en lo que va de año. ,1704063600000,2.4
País Vasco. Vivienda segunda mano. Variación en lo que va de año. ,1696111200000,3.2
País Vasco. Vivienda segunda mano. Variación en lo que va de año. ,1688162400000,5.0
País Vasco. Vivienda segunda mano. Variación en lo que va de año. ,1680300000000,2.2
País Vasco. Vivienda segunda mano. Variación en lo que va de año. ,1672527600000,0.6
"Rioja, La. General. Índice. ",1759269600000,173.261
"Rioja, La. General. Índice. ",1751320800000,168.635
"Rioja, La. General. Índice. ",1743458400000,164.705
"Rioja, La. General. Índice. ",1735686000000,158.501
"Rioja, La. General. Índice. ",1727733600000,151.397
"Rioja, La. General. Índice. ",1719784800000,147.767
"Rioja, La. General. Índice. ",1711922400000,144.803
"Rioja, La. General. Índice. ",1704063600000,139.961
"Rioja, La. General. Índice. ",1696111200000,135.324
"Rioja, La. General. Índice. ",1688162400000,135.332
"Rioja, La. General. Índice. ",1680300000000,133.325
"Rioja, La. General. Índice. ",1672527600000,130.66
"Rioja, La. General. Variación trimestral. ",1759269600000,2.7
"Rioja, La. General. Variación trimestral. ",1751320800000,2.4
"Rioja, La. General. Variación trimestral. ",1743458400000,3.9
"Rioja, La. General. Variación trimestral. ",1735686000000,4.7
"Rioja, La. General. Variación trimestral. ",1727733600000,2.5
"Rioja, La. General. Variación trimestral. ",1719784800000,2.0
"Rioja, La. General. Variación trimestral. ",1711922400000,3.5
"Rioja, La. General. Variación trimestral. ",1704063600000,3.4
"Rioja, La. General. Variación trimestral. ",1696111200000,0.0
"Rioja, La. General. Variación trimestral. ",1688162400000,1.5
"Rioja, La. General. Variación trimestral. ",1680300000000,2.0
"Rioja, La. General. Variación trimestral. ",1672527600000,0.3
"Rioja, La. General. Variación anual. ",1759269600000,14.4
"Rioja, La. General. Variación anual. ",1751320800000,14.1
"Rioja, La. General. Variación anual. ",1743458400000,13.7
"Rioja, La. General. Variación anual. ",1735686000000,13.2
"Rioja, La. General. Variación anual. ",1727733600000,11.9
"Rioja, La. General. Variación anual. ",1719784800000,9.2
"Rioja, La. General. Variación anual. ",1711922400000,8.6
"Rioja, La. General. Variación anual. ",1704063600000,7.1
"Rioja, La. General. Variación anual. ",1696111200000,3.9
"Rioja, La. General. Variación anual. ",1688162400000,1.9
"Rioja, La. General. Variación anual. ",1680300000000,2.6
"Rioja, La. General. Variación anual. ",1672527600000,2.8
"Rioja, La. General. Variación en lo que va de año. ",1759269600000,14.4
"Rioja, La. General. Variación en lo que va de año. ",1751320800000,11.4
"Rioja, La. General. Variación en lo que va de año. ",1743458400000,8.8
"Rioja, La. General. Variación en lo que va de año. ",1735686000000,4.7
"Rioja, La. General. Variación en lo que va de año. ",1727733600000,11.9
"Rioja, La. General. Variación en lo que va de año. ",1719784800000,9.2
"Rioja, La. General. Variación en lo que va de año. ",1711922400000,7.0
"Rioja, La. General. Variación en lo que va de año. ",1704063600000,3.4
"Rioja, La. General. Variación en lo que va de año. ",1696111200000,3.9
"Rioja, La. General. Variación en lo que va de año. ",1688162400000,3.9
"Rioja, La. General. Variación en lo que va de año. ",1680300000000,2.4
"Rioja, La. General. Variación en lo que va de año. ",1672527600000,0.3
"Rioja, La. Vivienda nueva. Índice. ",1759269600000,205.097
"Rioja, La. Vivienda nueva. Índice. ",1751320800000,195.156
"Rioja, La. Vivienda nueva. Índice. ",1743458400000,193.862
"Rioja, La. Vivienda nueva. Índice. ",1735686000000,189.921
"Rioja, La. Vivienda nueva. Índice. ",1727733600000,181.456
"Rioja, La. Vivienda nueva. Índice. ",1719784800000,174.235
"Rioja, La. Vivienda nueva. Índice. ",1711922400000,173.341
"Rioja, La. Vivienda nueva. Índice. ",1704063600000,174.367
"Rioja, La. Vivienda nueva. Índice. ",1696111200000,162.201
"Rioja, La. Vivienda nueva. Índice. ",1688162400000,159.561
"Rioja, La. Vivienda nueva. Índice. ",1680300000000,158.983
"Rioja, La. Vivienda nueva. Índice. ",1672527600000,157.315
"Rioja, La. Vivienda nueva. Variación trimestral. ",1759269600000,5.1
"Rioja, La. Vivienda nueva. Variación trimestral. ",1751320800000,0.7
"Rioja, La. Vivienda nueva. Variación trimestral. ",1743458400000,2.1
"Rioja, La. Vivienda nueva. Variación trimestral. ",1735686000000,4.7
"Rioja, La. Vivienda nueva. Variación trimestral. ",1727733600000,4.1
"Rioja, La. Vivienda nueva. Variación trimestral. ",1719784800000,0.5
"Rioja, La. Vivienda nueva. Variación trimestral. ",1711922400000,-0.6
"Rioja, La. Vivienda nueva. Variación trimestral. ",1704063600000,7.5
"Rioja, La. Vivienda nueva. Variación trimestral. ",1696111200000,1.7
"Rioja, La. Vivienda nueva. Variación trimestral. ",1688162400000,0.4
"Rioja, La. Vivienda nueva. Variación trimestral. ",1680300000000,1.1
"Rioja, La. Vivienda nueva. Variación trimestral. ",1672527600000,1.7
"Rioja, La. Vivienda nueva. Variación anual. ",1759269600000,13.0
"Rioja, La. Vivienda nueva. Variación anual. ",1751320800000,12.0
"Rioja, La. Vivienda nueva. Variación anual. ",1743458400000,11.8
"Rioja, La. Vivienda nueva. Variación anual. ",1735686000000,8.9
"Rioja, La. Vivienda nueva. Variación anual. ",1727733600000,11.9
"Rioja, La. Vivienda nueva. Variación anual. ",1719784800000,9.2
"Rioja, La. Vivienda nueva. Variación anual. ",1711922400000,9.0
"Rioja, La. Vivienda nueva. Variación anual. ",1704063600000,10.8
"Rioja, La. Vivienda nueva. Variación anual. ",1696111200000,4.9
"Rioja, La. Vivienda nueva. Variación anual. ",1688162400000,5.9
"Rioja, La. Vivienda nueva. Variación anual. ",1680300000000,6.5
"Rioja, La. Vivienda nueva. Variación anual. ",1672527600000,7.5
"Rioja, La. Vivienda nueva. Variación en lo que va de año. ",1759269600000,13.0
"Rioja, La. Vivienda nueva. Variación en lo que va de año. ",1751320800000,7.6
"Rioja, La. Vivienda nueva. Variación en lo que va de año. ",1743458400000,6.8
"Rioja, La. Vivienda nueva. Variación en lo que va de año. ",1735686000000,4.7
"Rioja, La. Vivienda nueva. Variación en lo que va de año. ",1727733600000,11.9
"Rioja, La. Vivienda nueva. Variación en lo que va de año. ",1719784800000,7.4
"Rioja, La. Vivienda nueva. Variación en lo que va de año. ",1711922400000,6.9
"Rioja, La. Vivienda nueva. Variación en lo que va de año. ",1704063600000,7.5
"Rioja, La. Vivienda nueva. Variación en lo que va de año. ",1696111200000,4.9
"Rioja, La. Vivienda nueva. Variación en lo que va de año. ",1688162400000,3.2
"Rioja, La. Vivienda nueva. Variación en lo que va de año. ",1680300000000,2.8
"Rioja, La. Vivienda nueva. Variación en lo que va de año. ",1672527600000,1.7
"Rioja, La. Vivienda segunda mano. Índice. ",1759269600000,170.007
"Rioja, La. Vivienda segunda mano. Índice. ",1751320800000,166.532
"Rioja, La. Vivienda segunda mano. Índice. ",1743458400000,161.876
"Rioja, La. Vivienda segunda mano. Índice. ",1735686000000,154.977
"Rioja, La. Vivienda segunda mano. Índice. ",1727733600000,148.02
"Rioja, La. Vivienda segunda mano. Índice. ",1719784800000,144.997
"Rioja, La. Vivienda segunda mano. Índice. ",1711922400000,141.612
"Rioja, La. Vivienda segunda mano. Índice. ",1704063600000,135.625
"Rioja, La. Vivienda segunda mano. Índice. ",1696111200000,132.303
"Rioja, La. Vivienda segunda mano. Índice. ",1688162400000,132.669
"Rioja, La. Vivienda segunda mano. Índice. ",1680300000000,130.461
"Rioja, La. Vivienda segunda mano. Índice. ",1672527600000,127.649
"Rioja, La. Vivienda segunda mano. Variación trimestral. ",1759269600000,2.1
"Rioja, La. Vivienda segunda mano. Variación trimestral. ",1751320800000,2.9
"Rioja, La. Vivienda segunda mano. Variación trimestral. ",1743458400000,4.5
"Rioja, La. Vivienda segunda mano. Variación trimestral. ",1735686000000,4.7
"Rioja, La. Vivienda segunda mano. Variación trimestral. ",1727733600000,2.1
"Rioja, La. Vivienda segunda mano. Variación trimestral. ",1719784800000,2.4
"Rioja, La. Vivienda segunda mano. Variación trimestral. ",1711922400000,4.4
"Rioja, La. Vivienda segunda mano. Variación trimestral. ",1704063600000,2.5
"Rioja, La. Vivienda segunda mano. Variación trimestral. ",1696111200000,-0.3
"Rioja, La. Vivienda segunda mano. Variación trimestral. ",1688162400000,1.7
"Rioja, La. Vivienda segunda mano. Variación trimestral. ",1680300000000,2.2
"Rioja, La. Vivienda segunda mano. Variación trimestral. ",1672527600000,0.1
"Rioja, La. Vivienda segunda mano. Variación anual. ",1759269600000,14.9
"Rioja, La. Vivienda segunda mano. Variación anual. ",1751320800000,14.9
"Rioja, La. Vivienda segunda mano. Variación anual. ",1743458400000,14.3
"Rioja, La. Vivienda segunda mano. Variación anual. ",1735686000000,14.3
"Rioja, La. Vivienda segunda mano. Variación anual. ",1727733600000,11.9
"Rioja, La. Vivienda segunda mano. Variación anual. ",1719784800000,9.3
"Rioja, La. Vivienda segunda mano. Variación anual. ",1711922400000,8.5
"Rioja, La. Vivienda segunda mano. Variación anual. ",1704063600000,6.2
"Rioja, La. Vivienda segunda mano. Variación anual. ",1696111200000,3.8
"Rioja, La. Vivienda segunda mano. Variación anual. ",1688162400000,1.5
"Rioja, La. Vivienda segunda mano. Variación anual. ",1680300000000,2.2
"Rioja, La. Vivienda segunda mano. Variación anual. ",1672527600000,2.2
"Rioja, La. Vivienda segunda mano. Variación en lo que va de año. ",1759269600000,14.9
"Rioja, La. Vivienda segunda mano. Variación en lo que va de año. ",1751320800000,12.5
"Rioja, La. Vivienda segunda mano. Variación en lo que va de año. ",1743458400000,9.4
"Rioja, La. Vivienda segunda mano. Variación en lo que va de año. ",1735686000000,4.7
"Rioja, La. Vivienda segunda mano. Variación en lo que va de año. ",1727733600000,11.9
"Rioja, La. Vivienda segunda mano. Variación en lo que va de año. ",1719784800000,9.6
"Rioja, La. Vivienda segunda mano. Variación en lo que va de año. ",1711922400000,7.0
"Rioja, La. Vivienda segunda mano. Variación en lo que va de año. ",1704063600000,2.5
"Rioja, La. Vivienda segunda mano. Variación en lo que va de año. ",1696111200000,3.8
"Rioja, La. Vivienda segunda mano. Variación en lo que va de año. ",1688162400000,4.1
"Rioja, La. Vivienda segunda mano. Variación en lo que va de año. ",1680300000000,2.3
"Rioja, La. Vivienda segunda mano. Variación en lo que va de año. ",1672527600000,0.1
Ceuta. General. Índice. ,1759269600000,209.084
Ceuta. General. Índice. ,1751320800000,204.6
Ceuta. General. Índice. ,1743458400000,199.398
Ceuta. General. Índice. ,1735686000000,192.344
Ceuta. General. Índice. ,1727733600000,184.569
Ceuta. General. Índice. ,1719784800000,178.624
Ceuta. General. Índice. ,1711922400000,176.973
Ceuta. General. Índice. ,1704063600000,170.101
Ceuta. General. Índice. ,1696111200000,165.638
Ceuta. General. Índice. ,1688162400000,164.611
Ceuta. General. Índice. ,1680300000000,161.66
Ceuta. General. Índice. ,1672527600000,159.058
Ceuta. General. Variación trimestral. ,1759269600000,2.2
Ceuta. General. Variación trimestral. ,1751320800000,2.6
Ceuta. General. Variación trimestral. ,1743458400000,3.7
Ceuta. General. Variación trimestral. ,1735686000000,4.2
Ceuta. General. Variación trimestral. ,1727733600000,3.3
Ceuta. General. Variación trimestral. ,1719784800000,0.9
Ceuta. General. Variación trimestral. ,1711922400000,4.0
Ceuta. General. Variación trimestral. ,1704063600000,2.7
Ceuta. General. Variación trimestral. ,1696111200000,0.6
Ceuta. General. Variación trimestral. ,1688162400000,1.8
Ceuta. General. Variación trimestral. ,1680300000000,1.6
Ceuta. General. Variación trimestral. ,1672527600000,0.4
Ceuta. General. Variación anual. ,1759269600000,13.3
Ceuta. General. Variación anual. ,1751320800000,14.5
Ceuta. General. Variación anual. ,1743458400000,12.7
Ceuta. General. Variación anual. ,1735686000000,13.1
Ceuta. General. Variación anual. ,1727733600000,11.4
Ceuta. General. Variación anual. ,1719784800000,8.5
Ceuta. General. Variación anual. ,1711922400000,9.5
Ceuta. General. Variación anual. ,1704063600000,6.9
Ceuta. General. Variación anual. ,1696111200000,4.6
Ceuta. General. Variación anual. ,1688162400000,5.8
Ceuta. General. Variación anual. ,1680300000000,6.2
Ceuta. General. Variación anual. ,1672527600000,5.5
Ceuta. General. Variación en lo que va de año. ,1759269600000,13.3
Ceuta. General. Variación en lo que va de año. ,1751320800000,10.9
Ceuta. General. Variación en lo que va de año. ,1743458400000,8.0
Ceuta. General. Variación en lo que va de año. ,1735686000000,4.2
Ceuta. General. Variación en lo que va de año. ,1727733600000,11.4
Ceuta. General. Variación en lo que va de año. ,1719784800000,7.8
Ceuta. General. Variación en lo que va de año. ,1711922400000,6.8
Ceuta. General. Variación en lo que va de año. ,1704063600000,2.7
Ceuta. General. Variación en lo que va de año. ,1696111200000,4.6
Ceuta. General. Variación en lo que va de año. ,1688162400000,3.9
Ceuta. General. Variación en lo que va de año. ,1680300000000,2.1
Ceuta. General. Variación en lo que va de año. ,1672527600000,0.4
Melilla. General. Índice. ,1759269600000,201.063
Melilla. General. Índice. ,1751320800000,200.061
Melilla. General. Índice. ,1743458400000,194.975
Melilla. General. Índice. ,1735686000000,187.389
Melilla. General. Índice. ,1727733600000,178.326
Melilla. General. Índice. ,1719784800000,174.797
Melilla. General. Índice. ,1711922400000,171.953
Melilla. General. Índice. ,1704063600000,164.358
Melilla. General. Índice. ,1696111200000,158.926
Melilla. General. Índice. ,1688162400000,161.958
Melilla. General. Índice. ,1680300000000,160.434
Melilla. General. Índice. ,1672527600000,156.969
Melilla. General. Variación trimestral. ,1759269600000,0.5
Melilla. General. Variación trimestral. ,1751320800000,2.6
Melilla. General. Variación trimestral. ,1743458400000,4.0
Melilla. General. Variación trimestral. ,1735686000000,5.1
Melilla. General. Variación trimestral. ,1727733600000,2.0
